Title,Authors,Year,Venue,Index
design and implementation of rmp: a virtual electronic market place,"susanne boll, wolfgang klas, bernard battaglin",1998,acm sigmod record,539087f320f70186a0d6fe18
adept: an agent-based approach to business process management,"n. r. jennings, t. j. norman, p. faratin",1998,acm sigmod record,539087f320f70186a0d6fe12
an anonymous electronic commerce scheme with an off-line authority and untrusted agents,"josep domingo-ferrer, jordi herrera-joancomartí",1998,acm sigmod record,539087f320f70186a0d6fe20
electronic market: the roadmap for university libraries and members to survive in the information jungle,"michael christoffel, sebastian pulkowski, bethina schmitt, peter c. lockemann",1998,acm sigmod record,539087f320f70186a0d6fe21
the middleware muddle,david ritter,1998,acm sigmod record,539087f320f70186a0d6fe26
"sqlj part 0, now known as sql/olb (object-language bindings)","andrew eisenberg, jim melton",1998,acm sigmod record,539087f320f70186a0d6fe29
discovering internet marketing intelligence through online analytical web usage mining,"alex g. büchner, maurice d. mulvenna",1998,acm sigmod record,539087f320f70186a0d6fe1d
the asilomar report on database research,"phil bernstein, michael brodie, stefano ceri, david dewitt, mike franklin, hector garcia-molina, jim gray, jerry held, joe hellerstein, h. v. jagadish, michael lesk, dave maier, jeff naughton, hamid pirahesh, mike stonebraker, jeff ullman",1998,acm sigmod record,539087f320f70186a0d6fe24
a componentized architecture for dynamic electronic markets,"benny reich, israel ben-shaul",1998,acm sigmod record,539087f320f70186a0d6fe14
building database-driven electronic catalogs,sherif danish,1998,acm sigmod record,539087f320f70186a0d6fe0a
xml and electronic commerce: enabling the network economy,"bart meltzer, robert glushko",1998,acm sigmod record,539087f320f70186a0d6fe0c
achilles and the tortoise climbing up the arithmetical hierarchy,"eugene asarin, oded maler",1998,journal of computer and system sciences - fourteenth acm sigact-sigmod-sigart symposium on principles of database systems,539087f320f70186a0d6fdf3
characterizing multiterminal flow networks and computing flows in networks of small treewidth,"torben hagerup, jyrki katajainen, naomi nishimura, prabhakar ragde",1998,journal of computer and system sciences - fourteenth acm sigact-sigmod-sigart symposium on principles of database systems,539087f320f70186a0d6fdf1
increasing the resilience of distributed and replicated database systems,"idit keidar, danny dolev",1998,journal of computer and system sciences - fourteenth acm sigact-sigmod-sigart symposium on principles of database systems,539087f320f70186a0d6fded
"sequences, datalog, transducers","anthony bonner, giansalvatore mecca",1998,journal of computer and system sciences - fourteenth acm sigact-sigmod-sigart symposium on principles of database systems,539087f320f70186a0d6fde5
acm sigmod record,won kim,1999,acm sigmod record,558e0cb90cf2c779a6476c0b
semantic interoperability in global information systems,"a. m. ouksel, a. sheth",1999,acm sigmod record,539087f320f70186a0d709fa
semantic and pedagogic interoperability mechanisms in the ariadne educational repository,"e. forte, f. haenni, k. warkentyne, e. duval, k. cardinaels, e. vervaet, k. hendrikx, m. wentland forte, f. simillion",1999,acm sigmod record,539087f320f70186a0d70a0f
unpacking the semantics of source and usage to perform semantic reconciliation in large-scale information systems,"ken smith, leo obrst",1999,acm sigmod record,539087f320f70186a0d70a17
semantic video indexing: approach and issues,arun hampapur,1999,acm sigmod record,539087f320f70186a0d70a1c
dynamic service matchmaking among agents in open information environments,"katia sycara, matthias klusch, seth widoff, jianguo lu",1999,acm sigmod record,539087f320f70186a0d70a28
semantic integration of semistructured and structured data sources,"s. bergamaschi, s. castano, m. vincini",1999,acm sigmod record,539087f320f70186a0d70a2a
contextualizing the information space in federated digital libraries,"m. p. papazoglou, j. hoppenbrouwers",1999,acm sigmod record,539087f320f70186a0d70a1f
semantic interoperability in information services: experiencing with coopware,avigdor gal,1999,acm sigmod record,539087f320f70186a0d70aca
report on the 13th brazilian symposium on database systems (sbbd'98),"mario a. nascimento, claudia bauzer medeiros",1999,acm sigmod record,539087f320f70186a0d70acb
agent-based semantic interoperability in infosleuth,"jerry fowler, brad perry, marian nodine, bruce bargmeyer",1999,acm sigmod record,539087f320f70186a0d70ac9
efficient materialization and use of views in data warehouses,"márcio farias de souza, marcus costa sampaio",1999,acm sigmod record,539087f320f70186a0d70acc
video anywhere: a system for searching and managing distributed heterogeneous video assets,"amit sheth, clemens bertram, kshitij shah",1999,acm sigmod record,539087f320f70186a0d70ad0
semantic integration of environmental models for application to global information systems and decision-making,d. scott mackay,1999,acm sigmod record,539087f320f70186a0d709fd
nsf workshop on industrial/academic cooperation in database systems,"mike carey, len seligman",1999,acm sigmod record,539087f320f70186a0d70ad4
design principles for data-intensive web sites,"stefano ceri, piero fraternali, stefano paraboschi",1999,acm sigmod record,539087f320f70186a0d70acd
"sql: 1999, formerly known as sql3","andrew eisenberg, jim melton",1999,acm sigmod record,539087f320f70186a0d70ad8
a study on data point search for hg-trees,"joseph kuan, paul lewis",1999,acm sigmod record,539087f320f70186a0d70ace
the oasis multidatabase prototype,"mark roantree, john murphy, wilhelm hasselbring",1999,acm sigmod record,539087f320f70186a0d70acf
engineering federated information systems: report of eefis '99 workshop,"s. conrad, w. hasselbring, u. hohenstein, r.-d. kutsche, m. roantree, g. saake, f. saltor",1999,acm sigmod record,539087fe20f70186a0d758e0
cost estimation of user-defined methods in object-relational database systems,"jihad boulos, kinji ono",1999,acm sigmod record,539087fe20f70186a0d758e2
on mutli-resolution document transmission in mobile web,"stanley m. t. yau, hong va leong, dennis mcleod, antonio si",1999,acm sigmod record,539087fe20f70186a0d758e4
"a distributed scientific data archive using the web, xml and sql/med","mark papiani, jasmin l. wason, alistair n. dunlop, denis a. nicole",1999,acm sigmod record,539087fe20f70186a0d758e6
chorochronos: a research network for spatiotemporal database systems,"andrew frank, stephane grumbach, ralf hartmut güting, christian s. jensen, manolis koubarakis, nikos lorentzos, yannis manolopoulos, enrico nardelli, barbara pernici, hans-jörg schek, michel scholl, timos sellis, babis theodoulidis, peter widmayer",1999,acm sigmod record,539087fe20f70186a0d758e1
database research at the university of oklahoma,"le gruenwald, leonard brown, ravi dirckze, sylvain guinepain, carlos sanchez, brian summers, sirirut vanichayobon",1999,acm sigmod record,539087fe20f70186a0d758e8
an overview and classification of mediated query systems,"ruxandra domenig, klaus r. dittrich",1999,acm sigmod record,539087fe20f70186a0d758e7
distributed transactions in practice,"prabhu ram, lyman do, pamela drew",1999,acm sigmod record,539087fe20f70186a0d758e5
first-class views: a key to user-centered computing,"arnon rosenthal, edward sciore",1999,acm sigmod record,539087fe20f70186a0d758e3
acm sigmod record,michael franklin,1999,acm sigmod record,558fe4a80cf2e9668dc4c9d6
on the content of materialized aggregate views,"stéphane grumbach, leonardo tininini",2000,pods '00 proceedings of the nineteenth acm sigmod-sigact-sigart symposium on principles of database systems,539087fe20f70186a0d75e26
typechecking for xml transformers,"tova milo, dan suciu, victor vianu",2000,pods '00 proceedings of the nineteenth acm sigmod-sigact-sigart symposium on principles of database systems,539087fe20f70186a0d75e23
acm sigmod record,"weidong chen, jeffrey naughton, philip a. bernstein",2000,acm sigmod record,558e13df0cf2c779a6476f31
the web as a graph,"ravi kumar, prabhakar raghavan, sridhar rajagopalan, d. sivakumar, andrew tompkins, eli upfal",2000,pods '00 proceedings of the nineteenth acm sigmod-sigact-sigart symposium on principles of database systems,539087fe20f70186a0d75e22
auditing boolean attributes,"jon kleinberg, christos papadimitriou, prabhakar raghavan",2000,pods '00 proceedings of the nineteenth acm sigmod-sigact-sigart symposium on principles of database systems,539087fe20f70186a0d75e3f
dtd inference for views of xml data,"yannis papakonstantinou, victor vianu",2000,pods '00 proceedings of the nineteenth acm sigmod-sigact-sigart symposium on principles of database systems,539087fe20f70186a0d75e25
fixed-point query languages for linear constraint databases,stephan kreutzer,2000,pods '00 proceedings of the nineteenth acm sigmod-sigact-sigart symposium on principles of database systems,539087fe20f70186a0d75e42
computational aspects of resilient data extraction from semistructured sources (extended abstract),"hasan davulcu, guizhen yang, michael kifer, i. v. ramakrishnan",2000,pods '00 proceedings of the nineteenth acm sigmod-sigact-sigart symposium on principles of database systems,539087fe20f70186a0d75e44
entrepreneurship for information systems researchers (invited tutorial) (abstract only),ashish gupta,2000,pods '00 proceedings of the nineteenth acm sigmod-sigact-sigart symposium on principles of database systems,539087fe20f70186a0d75e4a
expressive power and data complexity of nonrecursive query languages for lists and trees (extended abstract),"evgeny dantsin, andrei voronkov",2000,pods '00 proceedings of the nineteenth acm sigmod-sigact-sigart symposium on principles of database systems,539087fe20f70186a0d75e46
on herbrand semantics and conflict serializability of read-write transactions (extended abstract),"jens lechtenbörger, gottfried vossen",2000,pods '00 proceedings of the nineteenth acm sigmod-sigact-sigart symposium on principles of database systems,539087fe20f70186a0d75e49
linear approximation of planar spatial databases using transitive-closure logic,"floris geerts, bart kuijpers",2000,pods '00 proceedings of the nineteenth acm sigmod-sigact-sigart symposium on principles of database systems,539087fe20f70186a0d75e43
(almost) optimal parallel block access to range queries,"mikhail j. atallah, sunil prabhakar",2000,pods '00 proceedings of the nineteenth acm sigmod-sigact-sigart symposium on principles of database systems,539087fe20f70186a0d75e4c
